Id,SalePrice
1754,230398.33181465222
1755,173732.5581559818
1756,94482.13379777336
1757,109216.35872613813
1758,136026.59060652857
1759,165750.28585175285
1760,154622.60909391596
1761,150121.61436618722
1762,181362.4800256783
1763,175148.03643912286
1764,115344.98098442864
1765,200898.87170999617
1766,181725.1480017048
1767,191801.1797112092
1768,126779.977027279
1769,189980.0352221148
1770,138410.8990027311
1771,131070.40501410502
1772,145149.48443605757
1773,109255.31298215632
1774,186063.85140645778
1775,141653.35662381907
1776,121399.01945179768
1777,96115.03887028908
1778,114492.05137272025
1779,120234.38536158108
1780,180823.27319089064
1781,126068.27360891932
1782,66367.73308445039
1783,142752.91506062247
1784,66485.1117533693
1785,111147.6485354187
1786,166151.09600130396
1787,184048.17321058467
1788,4743.160949458033
1789,105776.71258578743
1790,32940.049457478686
1791,250262.1115050915
1792,169790.6776951976
1793,153337.25354489734
1794,143966.80750483138
1795,146197.41541227102
1796,132557.59216676
1797,166006.5494605962
1798,120318.81575173078
1799,94491.046678227
1800,116752.94068521491
1801,115883.29624511502
1802,169105.81686118167
1803,183861.02279661532
1804,133233.67682885405
1805,142245.18033126133
1806,142580.327798478
1807,169583.9280626005
1808,109621.26917618219
1809,100797.3736984724
1810,138151.25375455557
1811,96566.26301759752
1812,106043.98679958942
1813,128457.05887063147
1814,74856.8511644158
1815,11101.218715584255
1816,88968.36737283107
1817,118577.49022466262
1818,169366.97975407366
1819,131494.74654451318
1820,50911.471315886825
1821,145540.81175874764
1822,159149.84200906163
1823,13886.623540541375
1824,139613.61618755377
1825,122351.56012020272
1826,98328.97897581264
1827,99091.1267334728
1828,131208.04469949595
1829,147568.7372070224
1830,176144.69281101538
1831,181509.58339906196
1832,147999.67623360394
1833,166077.08058956914
1834,139135.50774210636
1835,170058.0875716738
1836,166420.14207104014
1837,60559.999144271074
1838,135577.39179015407
1839,68384.53723011835
1840,125991.22454249926
1841,131066.22488545245
1842,100336.4962260231
1843,144701.42615129962
1844,149319.8261853905
1845,153863.4960730408
1846,160569.2586952209
1847,163069.55172897136
1848,2609.812145134041
1849,100043.2659219304
1850,121707.70837230096
1851,155187.63389807488
1852,118009.35120202223
1853,126850.09837642973
1854,186912.61192543377
1855,170812.4091111109
1856,228307.4819640103
1857,134008.78930420804
1858,186915.26967291368
1859,138854.6204448392
1860,159055.79759442946
1861,137798.10190821026
1862,292307.861559232
1863,292307.861559232
1864,292307.861559232
1865,300855.11359525414
1866,292292.97235980455
1867,256509.25791254235
1868,263915.2165195766
1869,211405.69112534335
1870,237521.86014104824
1871,254697.91965120475
1872,173746.451775539
1873,225104.88063651804
1874,133614.1354762834
1875,214448.0673991967
1876,194978.56951144795
1877,216095.07716417362
1878,220712.92973255497
1879,117623.32187283412
1880,123131.81049041098
1881,257139.44069448163
1882,265479.56821934576
1883,216277.82617212742
1884,227678.86419825474
1885,237578.15791894522
1886,261240.22888253778
1887,209642.2656651791
1888,260483.8720183708
1889,171266.85150596898
1890,113816.7311128079
1891,158538.00064595052
1892,87178.53060617243
1893,127093.07829770265
1894,148501.62860947716
1895,145419.9902458815
1896,115961.16116442389
1897,120269.97534932636
1898,130828.20557798803
1899,134917.29604779003
1900,141868.43422435527
1901,139024.09574108574
1902,134889.18677521948
1903,225087.8739482457
1904,125518.0283375736
1905,183020.9963723102
1906,138127.23453215952
1907,197498.14193316983
1908,140866.36270797215
1909,151707.52927447387
1910,151707.52927447387
1911,194278.51947694298
1912,255861.35854831347
1913,159277.47544717527
1914,49320.47072779457
1915,248349.99067990985
1916,-2950860.6814687783
1917,264805.43305366253
1918,142291.56466598393
1919,169526.66593565498
1920,187012.5748253809
1921,321923.88962764037
1922,296596.98137972073
1923,211848.53341170712
1924,224634.15839579396
1925,236944.02455406226
1926,320912.7154192416
1927,125421.80405365955
1928,154020.69706034675
1929,110153.50128359479
1930,149073.80288258524
1931,138992.7833726839
1932,142313.18204120974
1933,174921.00234100546
1934,186807.45425792495
1935,172312.20684127876
1936,187264.21851824978
1937,183895.84655245327
1938,160227.89717229208
1939,256882.19065757262
1940,226899.58432228558
1941,188225.1253461869
1942,185332.1502379675
1943,227675.0812847068
1944,296114.3471751122
1945,301399.8807061147
1946,-2775996.361640021
1947,285365.57388836215
1948,187961.80519714515
1949,229383.85267558674
1950,201769.13435696592
1951,252427.48078539353
1952,233865.23589807222
1953,168320.8190425797
1954,222635.70028832534
1955,140251.03156262563
1956,312161.66385957703
1957,184821.0784082821
1958,287827.63944852597
1959,167845.71438483844
1960,95647.64880461726
1961,125967.52028478688
1962,127236.88986113732
1963,130937.08928576138
1964,123784.48102312573
1965,171969.16473418803
1966,177815.8873276766
1967,268826.38850787445
1968,316471.37437303376
1969,306036.3064070612
1970,348604.45096714294
1971,380634.6676871225
1972,326380.4874176178
1973,268682.7868980194
1974,288009.0621788404
1975,366543.2894055743
1976,259470.76433321697
1977,308434.5832728144
1978,319234.01772192714
1979,308063.5201518757
1980,212721.81201492416
1981,306763.50227645016
1982,235640.02706062133
1983,235640.02706062133
1984,211659.5019046728
1985,217558.71386343587
1986,224393.3646212805
1987,193511.20755078705
1988,178730.81045940428
1989,210427.6423391511
1990,225279.60702602382
1991,212671.33327211774
1992,222289.57949403246
1993,193155.90843947013
1994,242266.26452276323
1995,208146.55072993456
1996,268056.93229035276
1997,304031.3294299068
1998,295159.38939599367
1999,243468.63181817948
2000,294094.14883220405
2001,255720.81045932663
2002,237021.35824193482
2003,277007.9783888642
2004,271091.8743668519
2005,242679.49986466675
2006,241825.9932091475
2007,265045.3660614885
2008,204434.225394309
2009,200152.65357364973
2010,216828.14436654534
2011,157767.8130477452
2012,201132.26688216333
2013,190620.75121394484
2014,193640.71013405887
2015,213430.21720495206
2016,202274.1389227511
2017,217687.32012888914
2018,125472.57962011566
2019,118194.05959257355
2020,117351.04195577768
2021,112271.69227575156
2022,188036.27130919372
2023,165546.5712598212
2024,239370.2132271245
2025,335327.74533357716
2026,206508.96112262367
2027,169840.1195470821
2028,205593.92304051886
2029,185506.12531975828
2030,274094.3154309958
2031,254810.48297682664
2032,264256.3034363942
2033,268168.33693770156
2034,199305.36450872364
2035,226200.0851897055
2036,235972.66471846835
2037,236981.15968525052
2038,333905.0891511736
2039,224542.40890861643
2040,334137.1514631981
2041,245738.17283101377
2042,226031.4348677988
2043,183093.03037246567
2044,203964.90729735684
2045,219652.76078370426
2046,172491.79404115668
2047,146097.8480781477
2048,127690.5153244758
2049,182911.41918896016
2050,202016.72176708098
2051,95795.14613973448
2052,133659.5261374841
2053,124931.64311106721
2054,63955.64185303627
2055,155309.33623091332
2056,120658.7854513287
2057,118986.08325254521
2058,199805.71849185383
2059,129101.14877913447
2060,152661.4025752704
2061,180955.94571084532
2062,128058.58359185673
2063,101449.61190116117
2064,141889.9324100394
2065,117859.10519220974
2066,187624.97126850745
2067,133747.61931756296
2068,182317.0049547892
2069,72578.49360981549
2070,109878.92567541357
2071,70133.63046032641
2072,180474.53235712627
2073,125076.03098566833
2074,190581.9969733108
2075,149943.60023754448
2076,119501.02758606538
2077,136182.52519555922
2078,121049.17872924896
2079,158741.93010534655
2080,134550.12625631594
2081,145147.55297284454
2082,159776.82100054913
2083,148512.53159114762
2084,106665.2661149184
2085,125956.36722202488
2086,149684.68501109665
2087,131982.4773521082
2088,114638.01967241362
2089,88948.16088282535
2090,142250.2848259183
2091,92438.3029760558
2092,126119.13349218035
2093,136907.090230962
2094,134604.46810402547
2095,177602.12137267226
2096,82432.22749238936
2097,78743.13089756816
2098,163899.61000533964
2099,11243.211745938068
2100,77387.54280742235
2101,130361.86358826075
2102,161953.56627413264
2103,86687.57690235038
2104,174716.45833281367
2105,104013.39333221325
2106,45585.4434961128
2107,217766.13171036486
2108,119625.90102273982
2109,100932.11958218543
2110,109380.18160508428
2111,174697.85043408533
2112,138614.49639755205
2113,108258.58113602872
2114,114120.50593432007
2115,157605.39882097326
2116,101189.07861589413
2117,164876.92461384216
2118,136453.0000246849
2119,117385.92147345259
2120,104021.94719536253
2121,61913.99017617258
2122,84203.20643825998
2123,73181.99609775498
2124,202194.75739733057
2125,165340.15559186207
2126,167071.35322262265
2127,178679.48704728004
2128,145469.04050679464
2129,118074.10750074437
2130,156875.84944186555
2131,187106.7244589821
2132,117763.54383464452
2133,129324.62289723544
2134,136140.64655954554
2135,89676.92896506158
2136,51561.8542514189
2137,117618.5706267867
2138,132368.03709439744
2139,162642.14949586344
2140,123320.66715485454
2141,149197.34105834985
2142,127755.60187817193
2143,147130.53311209273
2144,124485.50218932636
2145,119950.24066301159
2146,164963.33629310376
2147,164441.0248213457
2148,137927.49912457113
2149,146119.22280343258
2150,208442.51223315744
2151,147041.92614646762
2152,131893.9085242476
2153,150715.17798678993
2154,98623.49048512985
2155,142524.46143522058
2156,259193.71075121805
2157,230016.02393138982
2158,237348.69002374812
2159,228633.6049321322
2160,193002.81748867818
2161,264357.68158743216
2162,353428.9143594458
2163,296428.1739866723
2164,254764.9910479548
2165,179374.758961255
2166,137678.72219045574
2167,211881.5622361171
2168,198248.00705222486
2169,210027.9153625008
2170,225562.13485745646
2171,138112.67474163658
2172,138858.05814875086
2173,151395.97697997923
2174,246288.20137286236
2175,287644.4547702377
2176,267193.2038785665
2177,253576.77312308518
2178,238939.94192248283
2179,147832.40873515405
2180,226937.81192021063
2181,212215.50600632795
2182,237341.6000132937
2183,213822.14230523873
2184,123141.57377432121
2185,122053.8690757323
2186,160373.81269541313
2187,161121.0599722391
2188,162497.17549518702
2189,245934.7229078697
2190,66312.34285349041
2191,66312.34285349041
2192,64644.39241652383
2193,88522.05706549567
2194,83893.22265209499
2195,86729.56771180968
2196,91348.29077861566
2197,90216.95313136428
2198,174947.43612724516
2199,183118.9439185743
2200,135804.52603933134
2201,131019.74999064227
2202,181699.5829541171
2203,161975.46665363884
2204,148592.22836761933
2205,119994.47208803825
2206,142079.33489233349
2207,226791.49101998567
2208,216511.75898384073
2209,184380.59808505833
2210,141328.24756185536
2211,115124.12613712854
2212,126963.99179289668
2213,97525.9946950769
2214,143024.74274726727
2215,95015.372480575
2216,168003.39852366043
2217,4820.907164757606
2218,67441.36042142202
2219,62121.497201075836
2220,62668.71619832568
2221,250336.0955516077
2222,225903.6216331999
2223,262785.8224185603
2224,235005.28548139418
2225,153870.61391365758
2226,161225.81264341893
2227,214765.42848208573
2228,262666.19568686804
2229,254363.45269245192
2230,152730.88621111494
2231,225406.3675038472
2232,195386.4622993657
2233,184403.06429792242
2234,240332.62357918613
2235,211026.83843175988
2236,267296.16348255845
2237,296716.2029789642
2238,219892.17951406052
2239,127645.30160262159
2240,169962.10913768059
2241,137411.80689961373
2242,135034.79687129887
2243,138757.7618842425
2244,90769.49839922218
2245,89462.99037745528
2246,128998.938749263
2247,123793.75471649549
2248,112204.94567440345
2249,113825.25335777472
2250,127216.40136452185
2251,128520.716566043
2252,194308.73800028683
2253,161482.70025123126
2254,175809.66642091272
2255,191879.99773426764
2256,198103.4381570417
2257,221711.8419592676
2258,188806.83003466265
2259,183102.5725732978
2260,160061.07393753572
2261,217063.5365757003
2262,227776.88343924712
2263,299820.1142977306
2264,360095.6993304301
2265,166831.58236866313
2266,278248.0978601116
2267,307073.9183941345
2268,330528.0745213665
2269,177109.45489248552
2270,195370.44374558554
2271,227842.38820654995
2272,217284.51404242337
2273,169989.5015926518
2274,177998.41309739227
2275,197691.60693182386
2276,201038.22747939007
2277,198230.22923122303
2278,153645.55042798282
2279,119417.8159188116
2280,90395.52708213055
2281,187484.27846957694
2282,187922.96742378303
2283,133136.7605843327
2284,142188.61599752156
2285,172713.9530122785
2286,122655.15294634117
2287,297079.0143529483
2288,273863.7942952289
2289,307021.1990468416
2290,355041.2738331385
2291,294418.1977275326
2292,339976.76994770253
2293,357674.4342323224
2294,344077.04247742705
2295,372750.11248022923
2296,288024.4614068003
2297,274651.14720145916
2298,301870.9534780552
2299,336757.04424013663
2300,296503.6079302253
2301,260084.71235968775
2302,247824.20140658182
2303,261398.30387595316
2304,273138.7039777797
2305,193846.7334546688
2306,193846.7334546688
2307,190054.7679144784
2308,253705.3450651402
2309,273221.48328561767
2310,234408.1474222575
2311,214316.54131559926
2312,186750.56544082757
2313,179998.31416881064
2314,197061.1028295545
2315,179628.8488749709
2316,186709.23370795682
2317,180750.2194911094
2318,180711.2469229015
2319,197284.96730925274
2320,201214.53587484427
2321,244379.8373995972
2322,195073.84207300257
2323,183901.15446050625
2324,185231.39209617587
2325,222387.35827213133
2326,185827.4762035631
2327,223454.71137184653
2328,225536.51966536554
2329,190512.8094762776
2330,189301.49959461062
2331,316223.3172313449
2332,350042.36404294206
2333,302401.4248686511
2334,257832.8865824359
2335,265037.09026441304
2336,306336.09013748623
2337,221373.28021555758
2338,265837.8998489947
2339,247724.5059966479
2340,348373.40892681153
2341,226481.32301423096
2342,247838.01161624832
2343,232870.13670649976
2344,240875.08965168564
2345,274728.2149914085
2346,240144.72199223787
2347,217296.35460300595
2348,252554.84379423698
2349,174278.7483605011
2350,271380.0157859324
2351,256591.5145632554
2352,266299.5457433356
2353,252753.9065343661
2354,152999.36851077757
2355,177158.52375400494
2356,156883.8160169935
2357,226265.00267439158
2358,200746.29051711407
2359,154973.88465713238
2360,120904.2785924591
2361,145075.95308559507
2362,266081.431998404
2363,135278.8997758016
2364,162265.08959917145
2365,239110.13827854572
2366,221512.8448025737
2367,248578.3443368698
2368,213425.25157635575
2369,251055.9453551252
2370,183200.99396711335
2371,187268.04853971026
2372,218241.2667034208
2373,264861.6077507981
2374,307050.0598361428
2375,241859.5660051713
2376,270737.4953449818
2377,314176.011545627
2378,154205.25215701453
2379,224653.24389719943
2380,155594.0720219414
2381,174249.12089290938
2382,207959.14978481972
2383,222451.46916093657
2384,236492.26696593294
2385,157663.6259039775
2386,145773.90799799116
2387,125536.390481698
2388,99726.43411837873
2389,122885.15887469082
2390,131553.6264369997
2391,138774.62811876362
2392,111818.63268784602
2393,182760.93084856556
2394,150897.81506564183
2395,204486.70249464424
2396,161160.67474534916
2397,192466.86622412413
2398,112971.0924279133
2399,30315.310641505654
2400,24100.41803067256
2401,101064.8365326073
2402,124938.41703413814
2403,182483.7506100868
2404,136022.83966073606
2405,167140.1810328306
2406,134954.7537609069
2407,117978.23396440397
2408,141345.0224762665
2409,130036.5957588852
2410,187598.94461032387
2411,112456.9740928807
2412,141060.90311054178
2413,133142.17786459933
2414,122250.1478352852
2415,164613.82421500163
2416,138341.97651729902
2417,139598.5847236063
2418,109711.3448946471
2419,127693.7297146314
2420,115680.14021300702
2421,127042.70019477102
2422,118142.03489818185
2423,84729.55491324369
2424,158618.06803564038
2425,244337.5557505456
2426,116255.83915482147
2427,103429.30582342835
2428,186585.5170369208
2429,109100.07649419722
2430,138810.92896344245
2431,126160.92402692398
2432,120245.25740048554
2433,131179.57985042423
2434,136189.23418753938
2435,146675.4205807526
2436,94867.20488892758
2437,109662.88179934624
2438,113496.70192686722
2439,116091.56770482252
2440,153706.1351863765
2441,103016.8339134058
2442,98339.22871997781
2443,116615.1020705516
2444,113424.13019095961
2445,73412.39079509632
2446,119430.00472862765
2447,221438.96778888712
2448,158603.75632762516
2449,114112.76751850845
2450,161177.0877829235
2451,122249.74855089484
2452,212512.40194947107
2453,77522.80470312035
2454,97301.84131842665
2455,100080.45781121697
2456,130342.76366983735
2457,111007.49377995855
2458,127270.50006783381
2459,96201.9306089883
2460,155099.0066232001
2461,114755.98579530345
2462,120163.29840900938
2463,114337.43649947221
2464,194359.41754610537
2465,147273.78543589846
2466,124994.90793856792
2467,168882.10003787215
2468,96424.71429025536
2469,104981.3058203739
2470,212900.76238497705
2471,201171.66628396456
2472,200903.6041907304
2473,112744.99456094476
2474,94670.64352985975
2475,225739.59880956236
2476,118671.69957707345
2477,121478.17119573837
2478,165896.01874924387
2479,108644.38334014273
2480,134135.3005687056
2481,124855.63767262685
2482,127275.6684553705
2483,115369.11495785738
2484,130775.3226090649
2485,118451.21744351086
2486,144107.61888174535
2487,195345.5223083285
2488,161199.7597316388
2489,163270.5423780396
2490,132681.96995067922
2491,81792.37077825723
2492,185551.679058653
2493,128240.01148311354
2494,161635.91689329862
2495,92754.77653885435
2496,218687.1515079223
2497,166647.58573164415
2498,115691.53725593889
2499,71594.6321237633
2500,126004.90607109744
2501,134415.6959697111
2502,135555.86593829203
2503,95990.4059317979
2504,203545.0064842713
2505,227542.37553951723
2506,266935.25827376894
2507,301308.77164514456
2508,266935.25827376894
2509,234549.55305884374
2510,247122.58387387075
2511,203097.46391164188
2512,222822.06884668316
2513,229878.79478786743
2514,230047.33976367125
2515,149984.0087364783
2516,166580.8312027885
2517,131027.58029453739
2518,132520.43002098805
2519,227484.31125439188
2520,215691.30564535237
2521,212810.4648593282
2522,221171.80343706618
2523,119143.93931217588
2524,126013.14992787287
2525,134715.704333065
2526,145067.4929379111
2527,115009.49777165131
2528,118787.9730540225
2529,123256.09165048812
2530,99810.27305972404
2531,231581.06444962366
2532,232191.97365303137
2533,216508.69632521007
2534,239760.04318670116
2535,285986.6880672624
2536,230001.01149325058
2537,225046.63624650319
2538,204152.0235391083
2539,199687.92356301876
2540,182333.38677092706
2541,201367.17279085584
2542,157463.7756816131
2543,118372.28911131507
2544,112382.58147164775
2545,131151.49705685402
2546,164661.14438750135
2547,155195.73432747266
2548,174930.58150953558
2549,155612.25610389412
2550,559591.5942649829
2551,158538.00064595052
2552,117469.20486252106
2553,66312.34285349041
2554,110709.15688258852
2555,105658.76331701264
2556,79946.3006063881
2557,94506.93331650808
2558,176312.43429395623
2559,132081.0538735056
2560,127302.75003413571
2561,138635.62714327453
2562,132028.40445088295
2563,136974.19766047914
2564,176066.6659871012
2565,107660.86140714382
2566,115376.20577355518
2567,130985.68389919895
2568,188356.61140505705
2569,185050.91357711435
2570,141952.55396986337
2571,169107.08143492552
2572,198232.708844687
2573,224967.2201406687
2574,275235.1739549525
2575,155137.41101013747
2576,118146.12305894736
2577,126746.80637137941
2578,81523.60485860775
2579,16009.30376145849
2580,126372.39455738387
2581,119286.19299639037
2582,99109.62584633342
2583,247011.9852736117
2584,169189.5809215196
2585,177377.5031675185
2586,216555.36525067766
2587,213546.1758606969
2588,161789.92016729448
2589,155564.2864688766
2590,219702.59384781806
2591,204226.35931267202
2592,235843.36044868952
2593,251324.52251119373
2594,202360.9349746624
2595,230273.24500763862
2596,283510.95820980635
2597,203806.4908521025
2598,262327.7204649574
2599,331779.50693326583
2600,136563.8476051376
2601,155097.1591543165
2602,93775.55277345396
2603,89950.08756132505
2604,81361.09139111216
2605,96757.32194946139
2606,140545.49839735092
2607,178098.7138551449
2608,177186.27466076883
2609,149892.04777739564
2610,94269.78290357042
2611,141160.9172774536
2612,143625.1139227069
2613,112204.94567440345
2614,118067.4110887172
2615,162274.06228306537
2616,140193.88517158557
2617,198918.91618703023
2618,183310.25898663915
2619,231986.28189083977
2620,177473.59503691542
2621,184165.34280849536
2622,191312.54215332516
2623,259900.1014966784
2624,269932.9071647435
2625,316334.5269302436
2626,166095.75516456668
2627,217532.51200594593
2628,335736.515545318
2629,392465.61898023204
2630,314518.2719582148
2631,364790.530452239
2632,334967.24647917366
2633,283063.0109244804
2634,310267.57222192374
2635,165580.24193111746
2636,216828.93563306713
2637,186277.65248653057
2638,254913.407529589
2639,190010.60109830846
2640,160246.95511868884
2641,105231.42432056283
2642,196326.75819500277
2643,141265.93401267735
2644,138059.44199977978
2645,129162.07214124134
2646,124999.58334756503
2647,132772.37329478443
2648,156828.9096935048
2649,138490.99702864632
2650,171862.6933061414
2651,172333.5520237362
2652,337804.7331010363
2653,269042.27378124953
2654,256239.12265416133
2655,317201.0716598148
2656,298382.57869226544
2657,296511.50476252264
2658,277464.73705345416
2659,285676.41380961344
2660,298591.07450315834
2661,304609.64441348065
2662,298389.4591243628
2663,273025.9842215169
2664,271928.651371068
2665,296518.72876812343
2666,280184.90434856946
2667,174877.9762135815
2668,200701.10982812222
2669,182915.95771080212
2670,278775.67612307356
2671,200701.10982812222
2672,200739.94777182062
2673,207561.8122512944
2674,209544.3314973178
2675,188260.58678092607
2676,206985.07491747712
2677,200929.17712180046
2678,254799.0485031863
2679,272122.1843809881
2680,282205.0329795701
2681,341278.52380867687
2682,305739.97021164163
2683,382187.82338298624
2684,296775.27881024627
2685,306403.7635191586
2686,272102.6600641818
2687,277743.8704328793
2688,247076.41576453907
2689,235027.43044604044
2690,346733.02358360554
2691,206122.58757818668
2692,155509.36704407822
2693,222649.99324763744
2694,154756.55170952258
2695,219065.6398049503
2696,211430.49084148675
2697,213645.07596250143
2698,194150.55369003073
2699,192597.7827491665
2700,177896.00374486708
2701,171520.6883479663
2702,136467.17985451227
2703,170529.70619507006
2704,142428.02933952908
2705,122783.40628047631
2706,117453.53748470891
2707,126053.60045542204
2708,125428.5396171748
2709,103173.06996709309
2710,118961.19915313073
2711,277189.41567434114
2712,316814.5749432496
2713,204027.98085807715
2714,192160.99331624949
2715,184914.89361721853
2716,183874.87086647062
2717,209107.48624678628
2718,252128.67401972765
2719,145446.03048525995
2720,195414.52506103666
2721,134346.6481556292
2722,166993.95313169676
2723,150430.14799180502
2724,114327.19862080854
2725,122532.63708333558
2726,143097.72212275263
2727,172461.62289256472
2728,170795.9726873061
2729,143704.64784343445
2730,134844.6982889044
2731,114897.17877474875
2732,113333.98316570828
2733,151313.90379881524
